,년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
1186,20-Feb,서귀포시,남원읍,숙박,347,38798163,13929324.61,2020-12-15
1213,20-Feb,서귀포시,대륜동,숙박,890,130918259,14619366.84,2020-12-15
1241,20-Feb,서귀포시,대정읍,숙박,357,18089310,17385426.19,2020-12-15
1266,20-Feb,서귀포시,대천동,숙박,518,119332721,8684206.771,2020-12-15
1293,20-Feb,서귀포시,동홍동,숙박,71,4258536,17858110.71,2020-12-15
1318,20-Feb,서귀포시,서홍동,숙박,16,1730000,6718256.621,2020-12-15
1346,20-Feb,서귀포시,성산읍,숙박,1307,85616182,13696298.7,2020-12-15
1378,20-Feb,서귀포시,송산동,숙박,2282,257129293,20084829.94,2020-12-15
1410,20-Feb,서귀포시,안덕면,숙박,437,43832603,17737553.33,2020-12-15
1436,20-Feb,서귀포시,영천동,숙박,90,3357560,5134790.03,2020-12-15
1460,20-Feb,서귀포시,예래동,숙박,718,235271857,5606543.599,2020-12-15
1490,20-Feb,서귀포시,정방동,숙박,2185,251273257,3882766.539,2020-12-15
1518,20-Feb,서귀포시,중문동,숙박,813,135001719,9992318.188,2020-12-15
1547,20-Feb,서귀포시,중앙동,숙박,2185,251273257,4315790.567,2020-12-15
1576,20-Feb,서귀포시,천지동,숙박,2201,253003257,8361020.359,2020-12-15
1604,20-Feb,서귀포시,표선면,숙박,316,21410642,9938457.524,2020-12-15
1627,20-Feb,서귀포시,효돈동,숙박,1,200000,3771961.222,2020-12-15
1650,20-Feb,제주시,건입동,숙박,1116,149878830,8671660.533,2020-12-15
1677,20-Feb,제주시,구좌읍,숙박,366,23484606,12992416.93,2020-12-15
1709,20-Feb,제주시,노형동,숙박,917,129654822,52704414.79,2020-12-15
1737,20-Feb,제주시,도두동,숙박,122,37012808,2951237.723,2020-12-15
1760,20-Feb,제주시,봉개동,숙박,55,1483000,5495324.125,2020-12-15
1781,20-Feb,제주시,삼도1동,숙박,471,36212869,10844848.52,2020-12-15
1810,20-Feb,제주시,삼도2동,숙박,211,19019668,7034353.78,2020-12-15
1836,20-Feb,제주시,삼양동,숙박,92,18375020,17435711.18,2020-12-15
1862,20-Feb,제주시,아라동,숙박,298,52432655,35853075.03,2020-12-15
1891,20-Feb,제주시,애월읍,숙박,2093,198843978,37892060.85,2020-12-15
1923,20-Feb,제주시,연동,숙박,3343,322295229,47434700.41,2020-12-15
1954,20-Feb,제주시,오라동,숙박,227,32766490,18661959.22,2020-12-15
1981,20-Feb,제주시,외도동,숙박,705,20835724,11427340.29,2020-12-15
2010,20-Feb,제주시,용담1동,숙박,87,27246490,7561825.608,2020-12-15
2038,20-Feb,제주시,용담2동,숙박,235,13823039,14203429.71,2020-12-15
2064,20-Feb,제주시,우도면,숙박,21,8565000,1349731.72,2020-12-15
2089,20-Feb,제주시,이도1동,숙박,434,32491468,11525619.96,2020-12-15
2116,20-Feb,제주시,이도2동,숙박,993,138661150,52289269.69,2020-12-15
2143,20-Feb,제주시,이호동,숙박,54,8307000,4368229.49,2020-12-15
2169,20-Feb,제주시,일도1동,숙박,226,15197600,1834847.328,2020-12-15
2197,20-Feb,제주시,일도2동,숙박,188,15984794,26062258.04,2020-12-15
2225,20-Feb,제주시,조천읍,숙박,632,72903872,21166671.13,2020-12-15
2248,20-Feb,제주시,추자면,숙박,52,6533000,1849186.165,2020-12-15
2271,20-Feb,제주시,한경면,숙박,9,1182000,6749052.109,2020-12-15
2298,20-Feb,제주시,한림읍,숙박,1209,85912140,19655084.16,2020-12-15
2353,20-Mar,서귀포시,남원읍,숙박,283,27559960,15039370.32,2020-12-15
2380,20-Mar,서귀포시,대륜동,숙박,767,57806642,15409446.24,2020-12-15
2408,20-Mar,서귀포시,대정읍,숙박,533,22902840,18767892.19,2020-12-15
2434,20-Mar,서귀포시,대천동,숙박,508,52377818,9287676.671,2020-12-15
2461,20-Mar,서귀포시,동홍동,숙박,71,3113763,19155352.0,2020-12-15
2486,20-Mar,서귀포시,서홍동,숙박,7,507000,7229847.459,2020-12-15
2514,20-Mar,서귀포시,성산읍,숙박,1222,156634724,14843808.6,2020-12-15
2546,20-Mar,서귀포시,송산동,숙박,2058,134696796,21682722.03,2020-12-15
2577,20-Mar,서귀포시,안덕면,숙박,314,28756482,17426068.41,2020-12-15
2603,20-Mar,서귀포시,영천동,숙박,95,4316520,5800530.401,2020-12-15
2624,20-Mar,서귀포시,예래동,숙박,664,211031124,5744272.765,2020-12-15
2654,20-Mar,서귀포시,정방동,숙박,1955,129650533,3890129.289,2020-12-15
2684,20-Mar,서귀포시,중문동,숙박,586,70300746,10647498.76,2020-12-15
2713,20-Mar,서귀포시,중앙동,숙박,1955,129650533,4653041.907,2020-12-15
2742,20-Mar,서귀포시,천지동,숙박,1962,130157533,8885074.475,2020-12-15
2769,20-Mar,서귀포시,표선면,숙박,341,20460711,10749207.51,2020-12-15
2792,20-Mar,서귀포시,효돈동,숙박,7,664500,3999068.572,2020-12-15
2816,20-Mar,제주시,건입동,숙박,925,71085029,9502469.961,2020-12-15
2843,20-Mar,제주시,구좌읍,숙박,350,16030909,14278052.88,2020-12-15
2874,20-Mar,제주시,노형동,숙박,737,94519268,55640704.6,2020-12-15
2901,20-Mar,제주시,도두동,숙박,118,28154954,2660962.169,2020-12-15
2922,20-Mar,제주시,봉개동,숙박,7,490000,5815796.527,2020-12-15
2945,20-Mar,제주시,삼도1동,숙박,431,24224050,11880430.11,2020-12-15
2974,20-Mar,제주시,삼도2동,숙박,147,9498917,6964452.574,2020-12-15
2999,20-Mar,제주시,삼양동,숙박,69,4725820,20350868.46,2020-12-15
3025,20-Mar,제주시,아라동,숙박,206,29167092,39087989.79,2020-12-15
3054,20-Mar,제주시,애월읍,숙박,2127,146166250,40295131.28,2020-12-15
3086,20-Mar,제주시,연동,숙박,2765,218946873,49001464.64,2020-12-15
3116,20-Mar,제주시,오라동,숙박,136,7011900,18694821.98,2020-12-15
3141,20-Mar,제주시,외도동,숙박,711,20009300,12483078.09,2020-12-15
3170,20-Mar,제주시,용담1동,숙박,63,2307409,7665415.968,2020-12-15
3199,20-Mar,제주시,용담2동,숙박,189,12191203,14188124.64,2020-12-15
3223,20-Mar,제주시,우도면,숙박,41,1972000,1566818.823,2020-12-15
3246,20-Mar,제주시,이도1동,숙박,309,10921300,12564435.93,2020-12-15
3274,20-Mar,제주시,이도2동,숙박,990,68526656,56223354.39,2020-12-15
3300,20-Mar,제주시,이호동,숙박,47,10829640,4583411.679,2020-12-15
3326,20-Mar,제주시,일도1동,숙박,199,12913000,2866838.114,2020-12-15
3354,20-Mar,제주시,일도2동,숙박,160,10689766,28451695.3,2020-12-15
3383,20-Mar,제주시,조천읍,숙박,515,46758111,22344229.42,2020-12-15
3407,20-Mar,제주시,추자면,숙박,48,6066100,2027918.28,2020-12-15
3430,20-Mar,제주시,한경면,숙박,25,4278600,7482323.408,2020-12-15
3457,20-Mar,제주시,한림읍,숙박,1175,71207150,21577300.06,2020-12-15
3511,20-Apr,서귀포시,남원읍,숙박,304,24753782,14615546.42,2020-12-15
3539,20-Apr,서귀포시,대륜동,숙박,802,62841448,14470880.64,2020-12-15
3565,20-Apr,서귀포시,대정읍,숙박,855,32849320,18433898.98,2020-12-15
3591,20-Apr,서귀포시,대천동,숙박,495,41777244,8909338.649,2020-12-15
3619,20-Apr,서귀포시,동홍동,숙박,68,4089079,18298525.48,2020-12-15
3645,20-Apr,서귀포시,서홍동,숙박,6,1005000,6883187.111,2020-12-15
3673,20-Apr,서귀포시,성산읍,숙박,1292,147114102,13918720.38,2020-12-15
3706,20-Apr,서귀포시,송산동,숙박,2128,204910373,20507990.19,2020-12-15
3737,20-Apr,서귀포시,안덕면,숙박,299,30700741,16791897.87,2020-12-15
3763,20-Apr,서귀포시,영천동,숙박,139,8811076,5479200.568,2020-12-15
3783,20-Apr,서귀포시,예래동,숙박,812,237851703,5435882.402,2020-12-15
3813,20-Apr,서귀포시,정방동,숙박,2021,197607828,3429709.043,2020-12-15
3843,20-Apr,서귀포시,중문동,숙박,604,73171589,10095422.32,2020-12-15
3872,20-Apr,서귀포시,중앙동,숙박,2021,197607828,4530584.305,2020-12-15
3901,20-Apr,서귀포시,천지동,숙박,2027,198612828,8424160.643,2020-12-15
3929,20-Apr,서귀포시,표선면,숙박,363,23915600,10558778.26,2020-12-15
3953,20-Apr,서귀포시,효돈동,숙박,4,580000,3730914.189,2020-12-15
3977,20-Apr,제주시,건입동,숙박,1205,97424231,9018817.09,2020-12-15
4004,20-Apr,제주시,구좌읍,숙박,378,32973168,13915227.09,2020-12-15
4034,20-Apr,제주시,노형동,숙박,833,100868556,53504878.81,2020-12-15
4062,20-Apr,제주시,도두동,숙박,118,15682687,2726818.563,2020-12-15
4105,20-Apr,제주시,삼도1동,숙박,434,22283657,11165907.64,2020-12-15
4133,20-Apr,제주시,삼도2동,숙박,94,5140902,6603114.994,2020-12-15
4159,20-Apr,제주시,삼양동,숙박,81,7637120,19544627.64,2020-12-15
4186,20-Apr,제주시,아라동,숙박,182,67243965,37821964.84,2020-12-15
4216,20-Apr,제주시,애월읍,숙박,2314,161379786,38871409.8,2020-12-15
4249,20-Apr,제주시,연동,숙박,3111,258500552,46699815.66,2020-12-15
4280,20-Apr,제주시,오라동,숙박,150,8125100,18199235.81,2020-12-15
4307,20-Apr,제주시,외도동,숙박,688,20304700,11925704.2,2020-12-15
4333,20-Apr,제주시,용담1동,숙박,53,2209000,7266690.126,2020-12-15
4362,20-Apr,제주시,용담2동,숙박,207,14273577,13587672.6,2020-12-15
4386,20-Apr,제주시,우도면,숙박,67,3118000,1417411.977,2020-12-15
4410,20-Apr,제주시,이도1동,숙박,340,11280736,12102576.01,2020-12-15
4438,20-Apr,제주시,이도2동,숙박,910,65905747,53666091.66,2020-12-15
4464,20-Apr,제주시,이호동,숙박,54,6489600,4449417.177,2020-12-15
4488,20-Apr,제주시,일도1동,숙박,195,10531600,2769274.993,2020-12-15
4516,20-Apr,제주시,일도2동,숙박,177,10061275,27106106.53,2020-12-15
4545,20-Apr,제주시,조천읍,숙박,612,52902096,21653151.8,2020-12-15
4569,20-Apr,제주시,추자면,숙박,58,6733000,2104551.469,2020-12-15
4592,20-Apr,제주시,한경면,숙박,58,7667810,7333588.808,2020-12-15
4619,20-Apr,제주시,한림읍,숙박,1106,74019522,20780761.61,2020-12-15
4690,20-May,제주시,오라동,숙박,179,10850600,18635201.6,2021-07-30
4722,20-May,제주시,연동,숙박,3771,311712344,48177714.72,2021-07-30
4756,20-May,제주시,용담2동,숙박,281,19589311,15603485.11,2021-07-30
4767,20-May,제주시,용담1동,숙박,124,7782700,7544336.781,2021-07-30
4776,20-May,제주시,외도동,숙박,627,25331800,12161795.24,2021-07-30
4837,20-May,제주시,삼도2동,숙박,140,6269597,7115250.094,2021-07-30
4852,20-May,제주시,봉개동,숙박,17,360000,6240244.28,2021-07-30
4866,20-May,제주시,삼도1동,숙박,481,27596190,11482713.49,2021-07-30
4901,20-May,제주시,애월읍,숙박,3104,268002660,40776213.36,2021-07-30
4914,20-May,제주시,아라동,숙박,236,36860768,39050877.03,2021-07-30
4921,20-May,제주시,삼양동,숙박,89,7389360,20059706.29,2021-07-30
4959,20-May,제주시,추자면,숙박,97,10763100,1939048.215,2021-07-30
5012,20-May,제주시,조천읍,숙박,1015,87026528,23420502.38,2021-07-30
5074,20-May,제주시,한경면,숙박,87,7504550,7990752.428,2021-07-30
5084,20-May,제주시,한림읍,숙박,1426,95912397,21804135.39,2021-07-30
5098,20-May,제주시,일도2동,숙박,164,9433710,27686368.89,2021-07-30
5112,20-May,제주시,이도1동,숙박,385,14205635,12634590.43,2021-07-30
5121,20-May,제주시,이도2동,숙박,1013,79263890,55189068.97,2021-07-30
5136,20-May,제주시,우도면,숙박,122,2189520,1640624.802,2021-07-30
5180,20-May,제주시,일도1동,숙박,258,12709100,2979925.376,2021-07-30
5240,20-May,제주시,이호동,숙박,88,10422147,4770426.558,2021-07-30
5270,20-May,서귀포시,송산동,숙박,2839,197105579,21343622.25,2021-07-30
5293,20-May,서귀포시,서홍동,숙박,14,1047000,7219740.882,2021-07-30
5302,20-May,서귀포시,성산읍,숙박,1843,157287632,15313496.26,2021-07-30
5321,20-May,서귀포시,영천동,숙박,231,9824510,5796950.667,2021-07-30
5385,20-May,서귀포시,안덕면,숙박,437,42395983,18648293.84,2021-07-30
5402,20-May,서귀포시,대륜동,숙박,1169,96610733,15294277.34,2021-07-30
5431,20-May,서귀포시,남원읍,숙박,521,41520106,15599792.29,2021-07-30
5463,20-May,서귀포시,대정읍,숙박,878,33554580,19233276.51,2021-07-30
5473,20-May,서귀포시,동홍동,숙박,140,8412024,18977618.76,2021-07-30
5531,20-May,서귀포시,대천동,숙박,709,94139195,9192377.365,2021-07-30
5538,20-May,서귀포시,예래동,숙박,1209,396841290,6372830.547,2021-07-30
5551,20-May,제주시,건입동,숙박,1809,143156862,9721165.924,2021-07-30
5559,20-May,제주시,구좌읍,숙박,627,41880272,15075239.15,2021-07-30
5593,20-May,서귀포시,효돈동,숙박,6,690000,3933422.039,2021-07-30
5631,20-May,제주시,도두동,숙박,180,15214269,3137558.336,2021-07-30
5674,20-May,제주시,노형동,숙박,974,128860126,55051247.53,2021-07-30
5719,20-May,서귀포시,중문동,숙박,930,173777996,10862215.45,2021-07-30
5748,20-May,서귀포시,정방동,숙박,2633,182831355,3788125.362,2021-07-30
5772,20-May,서귀포시,천지동,숙박,2647,183878355,8969465.681,2021-07-30
5781,20-May,서귀포시,표선면,숙박,411,32852395,11343488.82,2021-07-30
5801,20-May,서귀포시,중앙동,숙박,2633,182831355,4527010.194,2021-07-30
5861,20-Jun,제주시,오라동,숙박,186,11434200,17646735.15,2021-07-30
5894,20-Jun,제주시,연동,숙박,4131,366130421,46947709.81,2021-07-30
5917,20-Jun,제주시,용담1동,숙박,115,5881100,7357924.152,2021-07-30
5925,20-Jun,제주시,용담2동,숙박,309,22756254,16302770.63,2021-07-30
5944,20-Jun,제주시,외도동,숙박,721,17267600,11264967.68,2021-07-30
6007,20-Jun,제주시,삼도2동,숙박,275,15992140,7072196.911,2021-07-30
6022,20-Jun,제주시,봉개동,숙박,32,5805000,6428092.717,2021-07-30
6035,20-Jun,제주시,삼도1동,숙박,544,29446326,10863305.35,2021-07-30
6072,20-Jun,제주시,애월읍,숙박,3367,334971589,39710925.11,2021-07-30
6084,20-Jun,제주시,아라동,숙박,297,60277447,39866252.35,2021-07-30
6092,20-Jun,제주시,삼양동,숙박,112,7471960,18862007.37,2021-07-30
6131,20-Jun,제주시,추자면,숙박,104,15596000,1962725.026,2021-07-30
6184,20-Jun,제주시,조천읍,숙박,1043,106901592,22749257.92,2021-07-30
6247,20-Jun,제주시,한경면,숙박,81,9587400,7556629.153,2021-07-30
6257,20-Jun,제주시,한림읍,숙박,1487,99422823,22242513.45,2021-07-30
6270,20-Jun,제주시,일도2동,숙박,160,8397200,26041582.35,2021-07-30
6282,20-Jun,제주시,이도1동,숙박,380,25773400,12293891.95,2021-07-30
6291,20-Jun,제주시,이도2동,숙박,1062,78817529,53669546.7,2021-07-30
6323,20-Jun,제주시,우도면,숙박,98,4275500,1599700.03,2021-07-30
6350,20-Jun,제주시,일도1동,숙박,237,12577700,2822062.576,2021-07-30
6411,20-Jun,제주시,이호동,숙박,79,10813376,4648346.122,2021-07-30
6439,20-Jun,서귀포시,송산동,숙박,2651,196039063,20948688.98,2021-07-30
6454,20-Jun,서귀포시,성산읍,숙박,1820,183614256,14808401.28,2021-07-30
6463,20-Jun,서귀포시,서홍동,숙박,32,3856662,6741948.074,2021-07-30
6492,20-Jun,서귀포시,영천동,숙박,211,10700940,5809891.945,2021-07-30
6555,20-Jun,서귀포시,안덕면,숙박,400,44850911,18103224.06,2021-07-30
6573,20-Jun,서귀포시,대륜동,숙박,1162,120272776,15152603.23,2021-07-30
6608,20-Jun,서귀포시,남원읍,숙박,487,50548291,14476274.16,2021-07-30
6638,20-Jun,서귀포시,대정읍,숙박,585,36137370,18098365.98,2021-07-30
6656,20-Jun,서귀포시,동홍동,숙박,124,9278498,18693958.81,2021-07-30
6701,20-Jun,서귀포시,대천동,숙박,827,97762014,8995485.036,2021-07-30
6716,20-Jun,제주시,건입동,숙박,1850,142467500,9710553.377,2021-07-30
6778,20-Jun,서귀포시,효돈동,숙박,10,1717400,3822655.165,2021-07-30
6806,20-Jun,서귀포시,예래동,숙박,1448,495761768,6516917.864,2021-07-30
6818,20-Jun,제주시,도두동,숙박,168,20255750,3328705.325,2021-07-30
6821,20-Jun,제주시,구좌읍,숙박,641,48125181,15015642.03,2021-07-30
6845,20-Jun,제주시,노형동,숙박,1113,163384030,53894377.66,2021-07-30
6858,20-Jun,서귀포시,표선면,숙박,361,25461500,11264073.26,2021-07-30
6890,20-Jun,서귀포시,중문동,숙박,1180,209155883,10934724.02,2021-07-30
6918,20-Jun,서귀포시,정방동,숙박,2476,181847175,3674632.056,2021-07-30
6948,20-Jun,서귀포시,천지동,숙박,2508,185703837,8424160.588,2021-07-30
6972,20-Jun,서귀포시,중앙동,숙박,2476,181847175,4642405.891,2021-07-30
7034,20-Jul,제주시,오라동,숙박,207,11516520,17762354.41,2021-07-30
7066,20-Jul,제주시,연동,숙박,4368,393492085,49268247.81,2021-07-30
7076,20-Jul,제주시,용담2동,숙박,399,30165672,17895583.47,2021-07-30
7089,20-Jul,제주시,용담1동,숙박,96,5991100,7575560.87,2021-07-30
7118,20-Jul,제주시,외도동,숙박,645,21022456,12044886.7,2021-07-30
7181,20-Jul,제주시,삼도2동,숙박,295,16628416,7512032.086,2021-07-30
7196,20-Jul,제주시,봉개동,숙박,31,1565000,6996290.162,2021-07-30
7209,20-Jul,제주시,삼도1동,숙박,615,44971527,11544163.97,2021-07-30
7238,20-Jul,제주시,아라동,숙박,394,85511284,41227606.12,2021-07-30
7245,20-Jul,제주시,애월읍,숙박,3889,411594506,42137306.63,2021-07-30
7266,20-Jul,제주시,삼양동,숙박,124,9635590,19581788.06,2021-07-30
7317,20-Jul,제주시,추자면,숙박,62,7301000,1856952.986,2021-07-30
7351,20-Jul,제주시,일도2동,숙박,166,8967750,27008694.33,2021-07-30
7359,20-Jul,제주시,조천읍,숙박,1344,197984041,24636330.11,2021-07-30
7422,20-Jul,제주시,한경면,숙박,94,6848700,8043214.501,2021-07-30
7432,20-Jul,제주시,한림읍,숙박,1612,136037353,23412860.7,2021-07-30
7457,20-Jul,제주시,이도1동,숙박,432,18029960,12764387.46,2021-07-30
7483,20-Jul,제주시,이도2동,숙박,1149,111997628,56229367.7,2021-07-30
7503,20-Jul,제주시,우도면,숙박,142,9094000,1884408.443,2021-07-30
7527,20-Jul,제주시,일도1동,숙박,225,13082200,2993611.652,2021-07-30
7588,20-Jul,제주시,이호동,숙박,125,13936101,5066027.783,2021-07-30
7621,20-Jul,서귀포시,송산동,숙박,2993,221332392,22274058.38,2021-07-30
7644,20-Jul,서귀포시,서홍동,숙박,37,4534140,6922233.611,2021-07-30
7653,20-Jul,서귀포시,성산읍,숙박,2826,224171303,16439227.7,2021-07-30
7673,20-Jul,서귀포시,영천동,숙박,269,19132436,6028954.628,2021-07-30
7737,20-Jul,서귀포시,안덕면,숙박,509,46547097,18807377.36,2021-07-30
7753,20-Jul,서귀포시,대륜동,숙박,1385,150652307,16285826.4,2021-07-30
7789,20-Jul,서귀포시,남원읍,숙박,663,61830807,15707461.96,2021-07-30
7817,20-Jul,서귀포시,대정읍,숙박,708,36325350,18599692.38,2021-07-30
7826,20-Jul,서귀포시,동홍동,숙박,164,12878267,19783916.61,2021-07-30
7886,20-Jul,서귀포시,대천동,숙박,930,110563583,9822303.938,2021-07-30
7892,20-Jul,서귀포시,예래동,숙박,1680,625242160,7319197.088,2021-07-30
7902,20-Jul,제주시,건입동,숙박,2103,162879900,10305450.48,2021-07-30
7962,20-Jul,서귀포시,효돈동,숙박,14,4486500,4058087.163,2021-07-30
7968,20-Jul,제주시,구좌읍,숙박,789,67530785,16616148.13,2021-07-30
7996,20-Jul,제주시,도두동,숙박,207,20298537,3678348.887,2021-07-30
8027,20-Jul,제주시,노형동,숙박,1270,174632264,56206103.47,2021-07-30
8074,20-Jul,서귀포시,중문동,숙박,1585,400350419,11638480.23,2021-07-30
8104,20-Jul,서귀포시,정방동,숙박,2750,199105249,4110500.71,2021-07-30
8127,20-Jul,서귀포시,천지동,숙박,2787,203639389,8838553.596,2021-07-30
8153,20-Jul,서귀포시,표선면,숙박,384,32490498,12027947.59,2021-07-30
8157,20-Jul,서귀포시,중앙동,숙박,2750,199105249,5075067.278,2021-07-30
8221,20-Aug,제주시,오라동,숙박,249,10325470,18293584.42,2021-07-28
8254,20-Aug,제주시,연동,숙박,5089,446822360,49842253.09,2021-07-28
8276,20-Aug,제주시,용담1동,숙박,117,7643600,7528622.221,2021-07-28
8286,20-Aug,제주시,용담2동,숙박,467,41217232,18980441.09,2021-07-28
8305,20-Aug,제주시,외도동,숙박,670,25626442,12453749.55,2021-07-28
8366,20-Aug,제주시,삼도2동,숙박,366,32839899,7654167.254,2021-07-28
8388,20-Aug,제주시,봉개동,숙박,23,1947800,7308129.297,2021-07-28
8395,20-Aug,제주시,삼도1동,숙박,676,36309798,11434412.17,2021-07-28
8433,20-Aug,제주시,애월읍,숙박,4925,551162678,45314311.06,2021-07-28
8444,20-Aug,제주시,아라동,숙박,580,102197227,39749112.07,2021-07-28
8452,20-Aug,제주시,삼양동,숙박,122,14188640,20415141.58,2021-07-28
8500,20-Aug,제주시,추자면,숙박,95,10896000,2065505.733,2021-07-28
8544,20-Aug,제주시,조천읍,숙박,2028,265890636,26688211.67,2021-07-28
8608,20-Aug,제주시,한경면,숙박,122,13802700,8508411.35,2021-07-28
8617,20-Aug,제주시,한림읍,숙박,2086,174380201,24881316.47,2021-07-28
8631,20-Aug,제주시,일도2동,숙박,165,8183597,27089578.16,2021-07-28
8645,20-Aug,제주시,이도1동,숙박,335,20905840,12684075.93,2021-07-28
8655,20-Aug,제주시,이도2동,숙박,1175,94881539,55570744.55,2021-07-28
8670,20-Aug,제주시,우도면,숙박,235,9064508,2189404.866,2021-07-28
8714,20-Aug,제주시,일도1동,숙박,231,11265200,2969840.928,2021-07-28
8775,20-Aug,제주시,이호동,숙박,136,15493010,5329818.048,2021-07-28
8806,20-Aug,서귀포시,송산동,숙박,3763,368014577,22631970.21,2021-07-28
8829,20-Aug,서귀포시,서홍동,숙박,42,5144663,7145986.881,2021-07-28
8837,20-Aug,서귀포시,성산읍,숙박,3242,292594318,18446177.94,2021-07-28
8858,20-Aug,서귀포시,영천동,숙박,356,26681097,5971022.193,2021-07-28
8873,20-Aug,서귀포시,예래동,숙박,1881,705172810,8336270.244,2021-07-28
8921,20-Aug,서귀포시,안덕면,숙박,645,78022648,21813589.44,2021-07-28
8942,20-Aug,서귀포시,대륜동,숙박,1980,239109976,17316741.16,2021-07-28
8946,20-Aug,서귀포시,대정읍,숙박,724,42202435,19507941.98,2021-07-28
8965,20-Aug,서귀포시,남원읍,숙박,735,97282716,16854131.98,2021-07-28
9003,20-Aug,서귀포시,동홍동,숙박,178,13574708,19948635.72,2021-07-28
9067,20-Aug,서귀포시,대천동,숙박,1230,155492879,10329930.17,2021-07-28
9086,20-Aug,제주시,건입동,숙박,2285,164358197,10625927.44,2021-07-28
9094,20-Aug,제주시,구좌읍,숙박,1026,72388238,17961278.2,2021-07-28
9128,20-Aug,서귀포시,효돈동,숙박,23,7977500,4211751.207,2021-07-28
9180,20-Aug,제주시,도두동,숙박,324,27555452,3970765.408,2021-07-28
9209,20-Aug,제주시,노형동,숙박,1557,219521089,55942545.13,2021-07-28
9239,20-Aug,서귀포시,중문동,숙박,2349,578397402,12400222.27,2021-07-28
9286,20-Aug,서귀포시,정방동,숙박,3468,337783672,4506332.103,2021-07-28
9309,20-Aug,서귀포시,천지동,숙박,3510,342928335,9329263.719,2021-07-28
9318,20-Aug,서귀포시,표선면,숙박,487,47044835,12857677.96,2021-07-28
9339,20-Aug,서귀포시,중앙동,숙박,3468,337783672,4908821.165,2021-07-28
9384,20-Sep,제주시,오라동,숙박,222,11710800,17492078.9,2021-07-28
9433,20-Sep,제주시,연동,숙박,3756,301201706,46714075.68,2021-07-28
9472,20-Sep,제주시,용담2동,숙박,194,14730407,15631047.64,2021-07-28
9474,20-Sep,제주시,용담1동,숙박,49,4384900,7172909.207,2021-07-28
9481,20-Sep,제주시,외도동,숙박,516,17549300,12013281.1,2021-07-28
9544,20-Sep,제주시,삼도2동,숙박,309,26903753,6824165.301,2021-07-28
9558,20-Sep,제주시,봉개동,숙박,6,1220000,6332660.987,2021-07-28
9573,20-Sep,제주시,삼도1동,숙박,528,29590819,11015233.49,2021-07-28
9611,20-Sep,제주시,애월읍,숙박,2456,248998006,40684047.4,2021-07-28
9622,20-Sep,제주시,아라동,숙박,303,54460400,39725777.67,2021-07-28
9637,20-Sep,제주시,삼양동,숙박,106,8521370,19455599.64,2021-07-28
9662,20-Sep,제주시,추자면,숙박,78,11212000,1858939.526,2021-07-28
9722,20-Sep,제주시,조천읍,숙박,1141,156778746,22587312.81,2021-07-28
9732,20-Sep,제주시,한경면,숙박,64,3612100,8168847.951,2021-07-28
9792,20-Sep,제주시,한림읍,숙박,1374,114515628,22146552.52,2021-07-28
9829,20-Sep,제주시,이도2동,숙박,930,78617509,53508384.48,2021-07-28
9839,20-Sep,제주시,이도1동,숙박,300,16337480,11990979.7,2021-07-28
9844,20-Sep,제주시,우도면,숙박,62,1900500,1737735.455,2021-07-28
9888,20-Sep,제주시,일도1동,숙박,227,11253000,2761538.108,2021-07-28
9897,20-Sep,제주시,일도2동,숙박,147,8467407,25959765.69,2021-07-28
9932,20-Sep,제주시,이호동,숙박,101,8046766,4628746.177,2021-07-28
9976,20-Sep,서귀포시,송산동,숙박,2460,169505431,21434539.28,2021-07-28
9999,20-Sep,서귀포시,서홍동,숙박,10,1353500,7162951.719,2021-07-28
10007,20-Sep,서귀포시,성산읍,숙박,1837,281168463,15527094.53,2021-07-28
10029,20-Sep,서귀포시,영천동,숙박,152,15072044,5801886.357,2021-07-28
10091,20-Sep,서귀포시,안덕면,숙박,351,40156571,19547534.89,2021-07-28
10096,20-Sep,서귀포시,예래동,숙박,1302,424341438,6033472.717,2021-07-28
10106,20-Sep,서귀포시,대륜동,숙박,880,101289672,15338923.1,2021-07-28
10150,20-Sep,서귀포시,남원읍,숙박,448,57887987,15187996.41,2021-07-28
10172,20-Sep,서귀포시,동홍동,숙박,112,9507576,18942949.61,2021-07-28
10235,20-Sep,서귀포시,대천동,숙박,744,83562290,9344504.812,2021-07-28
10241,20-Sep,서귀포시,대정읍,숙박,539,31722250,19110936.79,2021-07-28
10256,20-Sep,제주시,건입동,숙박,1652,115132752,9691362.027,2021-07-28
10264,20-Sep,제주시,구좌읍,숙박,656,55485510,15306981.13,2021-07-28
10297,20-Sep,서귀포시,효돈동,숙박,8,1879500,3964733.065,2021-07-28
10350,20-Sep,제주시,도두동,숙박,90,11057250,2958102.854,2021-07-28
10379,20-Sep,제주시,노형동,숙박,916,126879718,53378443.8,2021-07-28
10409,20-Sep,서귀포시,중문동,숙박,1252,292262277,11241808.68,2021-07-28
10460,20-Sep,서귀포시,정방동,숙박,2307,153725131,3646482.455,2021-07-28
10478,20-Sep,서귀포시,천지동,숙박,2317,155078631,8999080.127,2021-07-28
10488,20-Sep,서귀포시,표선면,숙박,356,26790550,11031902.57,2021-07-28
10509,20-Sep,서귀포시,중앙동,숙박,2307,153725131,4464560.108,2021-07-28
10566,20-Oct,제주시,오라동,숙박,242,11660288,18317889.08,2021-07-28
