,년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
9181,20-Aug,제주시,도두동,문화/레져,524,15928100,3970765.408,2021-07-28
9210,20-Aug,제주시,노형동,문화/레져,669,158690120,55942545.13,2021-07-28
9238,20-Aug,서귀포시,중문동,문화/레져,556,25620400,12400222.27,2021-07-28
9287,20-Aug,서귀포시,정방동,문화/레져,2588,254661050,4506332.103,2021-07-28
9310,20-Aug,서귀포시,천지동,문화/레져,2593,258094050,9329263.719,2021-07-28
9319,20-Aug,서귀포시,표선면,문화/레져,1228,44006400,12857677.96,2021-07-28
9341,20-Aug,서귀포시,중앙동,문화/레져,2588,254661050,4908821.165,2021-07-28
9391,20-Sep,제주시,오라동,문화/레져,625,79507000,17492078.9,2021-07-28
9434,20-Sep,제주시,연동,문화/레져,3280,516098369,46714075.68,2021-07-28
9466,20-Sep,제주시,용담2동,문화/레져,331,17556045,15631047.64,2021-07-28
9475,20-Sep,제주시,용담1동,문화/레져,111,10442500,7172909.207,2021-07-28
9483,20-Sep,제주시,외도동,문화/레져,368,11309300,12013281.1,2021-07-28
9530,20-Sep,제주시,삼도2동,문화/레져,328,32394000,6824165.301,2021-07-28
9574,20-Sep,제주시,삼도1동,문화/레져,152,51812100,11015233.49,2021-07-28
9612,20-Sep,제주시,애월읍,문화/레져,1086,29039700,40684047.4,2021-07-28
9631,20-Sep,제주시,삼양동,문화/레져,943,35557100,19455599.64,2021-07-28
9641,20-Sep,제주시,아라동,문화/레져,575,65878550,39725777.67,2021-07-28
9663,20-Sep,제주시,추자면,문화/레져,32,2174000,1858939.526,2021-07-28
9723,20-Sep,제주시,조천읍,문화/레져,792,30740100,22587312.81,2021-07-28
9750,20-Sep,제주시,화북동,문화/레져,191,22222500,24757257.05,2021-07-28
9793,20-Sep,제주시,한림읍,문화/레져,528,20174000,22146552.52,2021-07-28
9802,20-Sep,제주시,한경면,문화/레져,242,5843000,8168847.951,2021-07-28
9831,20-Sep,제주시,이도2동,문화/레져,1454,165274160,53508384.48,2021-07-28
9840,20-Sep,제주시,이도1동,문화/레져,246,31734310,11990979.7,2021-07-28
9845,20-Sep,제주시,우도면,문화/레져,904,34464000,1737735.455,2021-07-28
9889,20-Sep,제주시,일도1동,문화/레져,5995,794263323,2761538.108,2021-07-28
9898,20-Sep,제주시,일도2동,문화/레져,833,59394800,25959765.69,2021-07-28
9931,20-Sep,제주시,이호동,문화/레져,177,5829500,4628746.177,2021-07-28
9978,20-Sep,서귀포시,송산동,문화/레져,3649,398314880,21434539.28,2021-07-28
10000,20-Sep,서귀포시,서홍동,문화/레져,5,5157900,7162951.719,2021-07-28
10008,20-Sep,서귀포시,성산읍,문화/레져,359,19111700,15527094.53,2021-07-28
10030,20-Sep,서귀포시,영천동,문화/레져,61,4614000,5801886.357,2021-07-28
10044,20-Sep,서귀포시,예래동,문화/레져,551,39266200,6033472.717,2021-07-28
10092,20-Sep,서귀포시,안덕면,문화/레져,188,10592750,19547534.89,2021-07-28
10113,20-Sep,서귀포시,대륜동,문화/레져,25,8969500,15338923.1,2021-07-28
10141,20-Sep,서귀포시,남원읍,문화/레져,267,9178500,15187996.41,2021-07-28
10170,20-Sep,서귀포시,대정읍,문화/레져,775,51243899,19110936.79,2021-07-28
10173,20-Sep,서귀포시,동홍동,문화/레져,1255,81475940,18942949.61,2021-07-28
10236,20-Sep,서귀포시,대천동,문화/레져,6,2680000,9344504.812,2021-07-28
10257,20-Sep,제주시,건입동,문화/레져,774,29994400,9691362.027,2021-07-28
10265,20-Sep,제주시,구좌읍,문화/레져,420,12077600,15306981.13,2021-07-28
10335,20-Sep,제주시,도두동,문화/레져,566,18894700,2958102.854,2021-07-28
10380,20-Sep,제주시,노형동,문화/레져,747,150898980,53378443.8,2021-07-28
10416,20-Sep,서귀포시,중문동,문화/레져,583,23838400,11241808.68,2021-07-28
10454,20-Sep,서귀포시,정방동,문화/레져,2374,316230940,3646482.455,2021-07-28
10480,20-Sep,서귀포시,천지동,문화/레져,2379,321388840,8999080.127,2021-07-28
10489,20-Sep,서귀포시,표선면,문화/레져,834,27359800,11031902.57,2021-07-28
10508,20-Sep,서귀포시,중앙동,문화/레져,2374,316230940,4464560.108,2021-07-28
10551,20-Oct,제주시,오라동,문화/레져,906,129671110,18317889.08,2021-07-28
10599,20-Oct,제주시,연동,문화/레져,4322,701733820,49615288.37,2021-07-28
10640,20-Oct,제주시,용담2동,문화/레져,420,25743400,17496303.89,2021-07-28
10643,20-Oct,제주시,용담1동,문화/레져,130,9343500,7462088.868,2021-07-28
10658,20-Oct,제주시,외도동,문화/레져,413,15982900,12547120.69,2021-07-28
10705,20-Oct,제주시,삼도2동,문화/레져,436,42671123,7438255.221,2021-07-28
10743,20-Oct,제주시,삼도1동,문화/레져,147,40178400,11419974.23,2021-07-28
10779,20-Oct,제주시,애월읍,문화/레져,1162,30544517,44514781.66,2021-07-28
10790,20-Oct,제주시,아라동,문화/레져,788,65558150,42196335.89,2021-07-28
10805,20-Oct,제주시,삼양동,문화/레져,1074,39658329,20005740.07,2021-07-28
10829,20-Oct,제주시,추자면,문화/레져,53,2135000,2018650.707,2021-07-28
10889,20-Oct,제주시,조천읍,문화/레져,1107,54890350,25232483.07,2021-07-28
10932,20-Oct,제주시,화북동,문화/레져,237,32194800,25823261.32,2021-07-28
10951,20-Oct,제주시,한경면,문화/레져,379,9929000,8621878.215,2021-07-28
10960,20-Oct,제주시,한림읍,문화/레져,545,23700500,23524170.41,2021-07-28
11000,20-Oct,제주시,이도2동,문화/레져,1807,235523560,56301071.71,2021-07-28
11008,20-Oct,제주시,이도1동,문화/레져,491,65450000,12404917.56,2021-07-28
11014,20-Oct,제주시,우도면,문화/레져,1288,56990000,2024650.719,2021-07-28
11057,20-Oct,제주시,일도1동,문화/레져,7858,1068476700,2972683.161,2021-07-28
11066,20-Oct,제주시,일도2동,문화/레져,1078,81291800,26863445.66,2021-07-28
11101,20-Oct,제주시,이호동,문화/레져,205,7781200,4937965.746,2021-07-28
11147,20-Oct,서귀포시,송산동,문화/레져,4920,544482806,22589889.7,2021-07-28
11170,20-Oct,서귀포시,서홍동,문화/레져,5,1640000,7324130.105,2021-07-28
11178,20-Oct,서귀포시,성산읍,문화/레져,453,27763800,17089700.33,2021-07-28
11198,20-Oct,서귀포시,영천동,문화/레져,121,9206000,6384225.355,2021-07-28
11214,20-Oct,서귀포시,예래동,문화/레져,642,60027100,7300908.079,2021-07-28
11261,20-Oct,서귀포시,안덕면,문화/레져,174,14136600,22040017.78,2021-07-28
11277,20-Oct,서귀포시,대륜동,문화/레져,37,9953900,16344755.69,2021-07-28
11305,20-Oct,서귀포시,남원읍,문화/레져,349,14526900,16795315.85,2021-07-28
11338,20-Oct,서귀포시,대정읍,문화/레져,924,66116500,20542917.07,2021-07-28
11342,20-Oct,서귀포시,동홍동,문화/레져,1765,111726400,19800378.83,2021-07-28
11408,20-Oct,서귀포시,대천동,문화/레져,7,3958000,10179990.1,2021-07-28
11428,20-Oct,제주시,건입동,문화/레져,1034,52109100,10404565.6,2021-07-28
11436,20-Oct,제주시,구좌읍,문화/레져,450,15320900,16648268.33,2021-07-28
11505,20-Oct,제주시,도두동,문화/레져,696,24921100,3450824.111,2021-07-28
11551,20-Oct,제주시,노형동,문화/레져,1450,222591840,56208880.13,2021-07-28
11578,20-Oct,서귀포시,중문동,문화/레져,762,32885000,12362238.41,2021-07-28
11628,20-Oct,서귀포시,정방동,문화/레져,3108,431556406,4418321.048,2021-07-28
11669,20-Oct,서귀포시,표선면,문화/레져,1355,42651910,12478309.28,2021-07-28
11686,20-Oct,서귀포시,천지동,문화/레져,3113,433196406,9393166.084,2021-07-28
11687,20-Oct,서귀포시,중앙동,문화/레져,3108,431556406,4856000.526,2021-07-28
11723,20-Nov,제주시,오라동,문화/레져,864,132400300,18781997.76,2021-07-28
11771,20-Nov,제주시,연동,문화/레져,4097,704979560,52498922.4,2021-07-28
11803,20-Nov,제주시,용담2동,문화/레져,293,16703000,16777732.38,2021-07-28
11824,20-Nov,제주시,외도동,문화/레져,262,17307600,12777460.92,2021-07-28
11850,20-Nov,제주시,용담1동,문화/레져,121,10471000,7597553.259,2021-07-28
11885,20-Nov,제주시,삼도2동,문화/레져,331,32975550,7767752.261,2021-07-28
11914,20-Nov,제주시,삼도1동,문화/레져,143,57520900,11601137.13,2021-07-28
11951,20-Nov,제주시,애월읍,문화/레져,787,22136200,45684131.9,2021-07-28
11978,20-Nov,제주시,삼양동,문화/레져,796,29220500,20170448.6,2021-07-28
11997,20-Nov,제주시,아라동,문화/레져,531,57811850,44959311.47,2021-07-28
12007,20-Nov,제주시,추자면,문화/레져,42,3005000,2140468.976,2021-07-28
12060,20-Nov,제주시,조천읍,문화/레져,749,43296700,25420558.26,2021-07-28
12104,20-Nov,제주시,화북동,문화/레져,170,32583000,26158237.01,2021-07-28
12123,20-Nov,제주시,한경면,문화/레져,261,6554000,8146320.39,2021-07-28
12132,20-Nov,제주시,한림읍,문화/레져,365,15493900,23307057.87,2021-07-28
12160,20-Nov,제주시,이도1동,문화/레져,382,51889200,13077351.82,2021-07-28
12169,20-Nov,제주시,이도2동,문화/레져,1409,194266060,58056486.58,2021-07-28
12190,20-Nov,제주시,우도면,문화/레져,1239,57246450,1984292.215,2021-07-28
12229,20-Nov,제주시,일도1동,문화/레져,7026,1117270622,3038383.63,2021-07-28
12255,20-Nov,제주시,일도2동,문화/레져,812,80008600,27203870.44,2021-07-28
12290,20-Nov,제주시,이호동,문화/레져,142,3924715,4669073.75,2021-07-28
12327,20-Nov,서귀포시,송산동,문화/레져,4410,564153190,22810330.95,2021-07-28
12343,20-Nov,서귀포시,서홍동,문화/레져,4,7466000,7422240.674,2021-07-28
12352,20-Nov,서귀포시,성산읍,문화/레져,374,28254100,17366301.56,2021-07-28
12372,20-Nov,서귀포시,영천동,문화/레져,102,7447600,6521766.704,2021-07-28
12389,20-Nov,서귀포시,예래동,문화/레져,227,38274200,7650703.339,2021-07-28
12436,20-Nov,서귀포시,안덕면,문화/레져,75,5354400,21991731.14,2021-07-28
12452,20-Nov,서귀포시,대륜동,문화/레져,30,12290400,16765213.69,2021-07-28
12461,20-Nov,서귀포시,대정읍,문화/레져,602,53981300,19727238.67,2021-07-28
12479,20-Nov,서귀포시,남원읍,문화/레져,315,17244100,17275989.32,2021-07-28
12517,20-Nov,서귀포시,동홍동,문화/레져,1350,91221600,20169181.77,2021-07-28
12582,20-Nov,서귀포시,대천동,문화/레져,5,3226000,10545756.44,2021-07-28
12598,20-Nov,제주시,건입동,문화/레져,663,39788150,10643102.62,2021-07-28
12607,20-Nov,제주시,구좌읍,문화/레져,232,6343900,16428021.48,2021-07-28
12694,20-Nov,제주시,도두동,문화/레져,486,23887600,3353461.317,2021-07-28
12722,20-Nov,제주시,노형동,문화/레져,1115,218723700,58617075.23,2021-07-28
12742,20-Nov,서귀포시,중문동,문화/레져,543,23406500,12852065.0,2021-07-28
12801,20-Nov,서귀포시,정방동,문화/레져,3028,472103090,4647394.507,2021-07-28
12822,20-Nov,서귀포시,천지동,문화/레져,3032,479569090,9469862.881,2021-07-28
12831,20-Nov,서귀포시,표선면,문화/레져,1113,31931450,12678828.46,2021-07-28
12853,20-Nov,서귀포시,중앙동,문화/레져,3028,472103090,5048833.006,2021-07-28
12905,20-Dec,제주시,오라동,문화/레져,541,90179400,19327552.41,2021-07-28
12937,20-Dec,제주시,연동,문화/레져,3244,560284359,53339784.82,2021-07-28
12963,20-Dec,제주시,용담1동,문화/레져,64,8772500,7876889.302,2021-07-28
12970,20-Dec,제주시,용담2동,문화/레져,231,10164500,14925248.85,2021-07-28
12987,20-Dec,제주시,외도동,문화/레져,223,7330300,13978320.57,2021-07-28
13051,20-Dec,제주시,삼도2동,문화/레져,259,37208410,7417308.139,2021-07-28
13080,20-Dec,제주시,삼도1동,문화/레져,176,132862530,12246924.29,2021-07-28
13107,20-Dec,제주시,아라동,문화/레져,395,41000750,45818158.76,2021-07-28
13115,20-Dec,제주시,애월읍,문화/레져,608,16455050,44958358.51,2021-07-28
13134,20-Dec,제주시,삼양동,문화/레져,657,24054580,22213735.08,2021-07-28
13167,20-Dec,제주시,일도2동,문화/레져,647,45362800,29410004.55,2021-07-28
13169,20-Dec,제주시,추자면,문화/레져,36,1256500,2066927.909,2021-07-28
13228,20-Dec,제주시,조천읍,문화/레져,442,18324100,24547403.81,2021-07-28
13272,20-Dec,제주시,화북동,문화/레져,133,33005800,27549174.76,2021-07-28
13290,20-Dec,제주시,한경면,문화/레져,75,1922000,8326803.888,2021-07-28
13298,20-Dec,제주시,한림읍,문화/레져,256,10438500,22681670.03,2021-07-28
13324,20-Dec,제주시,이도1동,문화/레져,239,32645300,12998995.15,2021-07-28
13333,20-Dec,제주시,이도2동,문화/레져,1146,175491240,59823778.01,2021-07-28
13366,20-Dec,제주시,우도면,문화/레져,435,15697100,1959118.28,2021-07-28
13400,20-Dec,제주시,일도1동,문화/레져,5341,958052420,2833153.845,2021-07-28
13454,20-Dec,제주시,이호동,문화/레져,105,3743300,4676125.326,2021-07-28
13486,20-Dec,서귀포시,송산동,문화/레져,3797,534579340,23220433.3,2021-07-28
13517,20-Dec,서귀포시,성산읍,문화/레져,294,29811800,16297889.47,2021-07-28
13528,20-Dec,서귀포시,서홍동,문화/레져,4,10970670,8216572.37,2021-07-28
13538,20-Dec,서귀포시,영천동,문화/레져,88,20912000,6565732.261,2021-07-28
13552,20-Dec,서귀포시,예래동,문화/레져,121,24374100,6643699.211,2021-07-28
13584,20-Dec,서귀포시,안덕면,문화/레져,54,9345200,20558710.77,2021-07-28
13612,20-Dec,서귀포시,대륜동,문화/레져,18,3234000,16876835.65,2021-07-28
13622,20-Dec,서귀포시,대정읍,문화/레져,541,63351710,20233116.65,2021-07-28
13639,20-Dec,서귀포시,남원읍,문화/레져,269,10253000,17853381.36,2021-07-28
13678,20-Dec,서귀포시,동홍동,문화/레져,1230,112115700,20536434.52,2021-07-28
13741,20-Dec,서귀포시,대천동,문화/레져,2,2260000,10869873.42,2021-07-28
13755,20-Dec,제주시,건입동,문화/레져,487,23155200,10560086.54,2021-07-28
13818,20-Dec,제주시,구좌읍,문화/레져,154,4756060,15559037.95,2021-07-28
13850,20-Dec,제주시,도두동,문화/레져,184,9310200,2698344.349,2021-07-28
13876,20-Dec,제주시,노형동,문화/레져,838,174671990,59681198.34,2021-07-28
13909,20-Dec,서귀포시,중문동,문화/레져,482,17986400,12775227.64,2021-07-28
13956,20-Dec,서귀포시,정방동,문화/레져,2538,421776640,4265147.21,2021-07-28
13977,20-Dec,서귀포시,천지동,문화/레져,2542,432747310,10121583.03,2021-07-28
13986,20-Dec,서귀포시,표선면,문화/레져,511,15566150,11987455.41,2021-07-28
14008,20-Dec,서귀포시,중앙동,문화/레져,2538,421776640,5040350.186,2021-07-28
166,20-Jan,서귀포시,성산읍,문화/레져,3,286000,17204429.85,2020-12-15
229,20-Jan,서귀포시,안덕면,문화/레져,8,406000,19888850.5,2020-12-15
832,20-Jan,제주시,용담1동,문화/레져,12,1841000,8124166.637,2020-12-15
909,20-Jan,제주시,이도1동,문화/레져,5,132000,12140177.55,2020-12-15
1047,20-Jan,제주시,조천읍,문화/레져,131,6331500,24554291.51,2020-12-15
1092,20-Jan,제주시,한경면,문화/레져,5,1083000,7260827.47,2020-12-15
1336,20-Feb,서귀포시,성산읍,문화/레져,4,1264000,13696298.7,2020-12-15
1367,20-Feb,서귀포시,송산동,문화/레져,1,550000,20084829.94,2020-12-15
1400,20-Feb,서귀포시,안덕면,문화/레져,3,98000,17737553.33,2020-12-15
1479,20-Feb,서귀포시,정방동,문화/레져,1,550000,3882766.539,2020-12-15
1536,20-Feb,서귀포시,중앙동,문화/레져,1,550000,4315790.567,2020-12-15
1564,20-Feb,서귀포시,천지동,문화/레져,1,550000,8361020.359,2020-12-15
1728,20-Feb,제주시,도두동,문화/레져,1,200000,2951237.723,2020-12-15
2001,20-Feb,제주시,용담1동,문화/레져,10,1336000,7561825.608,2020-12-15
2079,20-Feb,제주시,이도1동,문화/레져,4,91500,11525619.96,2020-12-15
2135,20-Feb,제주시,이호동,문화/레져,1,900000,4368229.49,2020-12-15
2215,20-Feb,제주시,조천읍,문화/레져,67,2759900,21166671.13,2020-12-15
2260,20-Feb,제주시,한경면,문화/레져,4,177000,6749052.109,2020-12-15
2504,20-Mar,서귀포시,성산읍,문화/레져,7,946000,14843808.6,2020-12-15
2893,20-Mar,제주시,도두동,문화/레져,1,60000,2660962.169,2020-12-15
3161,20-Mar,제주시,용담1동,문화/레져,13,1442000,7665415.968,2020-12-15
3373,20-Mar,제주시,조천읍,문화/레져,108,6511500,22344229.42,2020-12-15
3419,20-Mar,제주시,한경면,문화/레져,12,344000,7482323.408,2020-12-15
3609,20-Apr,서귀포시,동홍동,문화/레져,1,2000,18298525.48,2020-12-15
3663,20-Apr,서귀포시,성산읍,문화/레져,1,114300,13918720.38,2020-12-15
3695,20-Apr,서귀포시,송산동,문화/레져,1,2000,20507990.19,2020-12-15
4054,20-Apr,제주시,도두동,문화/레져,1,180000,2726818.563,2020-12-15
4206,20-Apr,제주시,애월읍,문화/레져,3,1390000,38871409.8,2020-12-15
4324,20-Apr,제주시,용담1동,문화/레져,9,1462000,7266690.126,2020-12-15
4400,20-Apr,제주시,이도1동,문화/레져,4,113000,12102576.01,2020-12-15
4535,20-Apr,제주시,조천읍,문화/레져,172,8758700,21653151.8,2020-12-15
4562,20-Apr,제주시,추자면,문화/레져,1,787000,2104551.469,2020-12-15
4581,20-Apr,제주시,한경면,문화/레져,12,310700,7333588.808,2020-12-15
4793,20-May,제주시,용담1동,문화/레져,23,4125500,7544336.781,2021-07-30
4911,20-May,제주시,애월읍,문화/레져,1,836000,40776213.36,2021-07-30
4960,20-May,제주시,추자면,문화/레져,1,1000,1939048.215,2021-07-30
4975,20-May,제주시,한경면,문화/레져,34,1295500,7990752.428,2021-07-30
5006,20-May,제주시,조천읍,문화/레져,376,18998300,23420502.38,2021-07-30
5158,20-May,제주시,이도1동,문화/레져,3,101000,12634590.43,2021-07-30
5211,20-May,제주시,이호동,문화/레져,8,5650000,4770426.558,2021-07-30
5263,20-May,서귀포시,송산동,문화/레져,2,240000,21343622.25,2021-07-30
5312,20-May,서귀포시,성산읍,문화/레져,2,231000,15313496.26,2021-07-30
5358,20-May,서귀포시,안덕면,문화/레져,1,80000,18648293.84,2021-07-30
5450,20-May,서귀포시,대륜동,문화/레져,2,166000,15294277.34,2021-07-30
5476,20-May,서귀포시,동홍동,문화/레져,2,240000,18977618.76,2021-07-30
5487,20-May,서귀포시,서홍동,문화/레져,3,252000,7219740.882,2021-07-30
5618,20-May,제주시,도두동,문화/레져,4,370000,3137558.336,2021-07-30
5821,20-May,서귀포시,천지동,문화/레져,3,252000,8969465.681,2021-07-30
5963,20-Jun,제주시,용담1동,문화/레져,17,3204000,7357924.152,2021-07-30
6082,20-Jun,제주시,애월읍,문화/레져,4,1560000,39710925.11,2021-07-30
6148,20-Jun,제주시,한경면,문화/레져,55,1781500,7556629.153,2021-07-30
6178,20-Jun,제주시,조천읍,문화/레져,249,12093100,22749257.92,2021-07-30
6328,20-Jun,제주시,이도1동,문화/레져,2,55000,12293891.95,2021-07-30
6382,20-Jun,제주시,이호동,문화/레져,5,3100000,4648346.122,2021-07-30
6450,20-Jun,서귀포시,송산동,문화/레져,2,825000,20948688.98,2021-07-30
6482,20-Jun,서귀포시,성산읍,문화/레져,3,374000,14808401.28,2021-07-30
6535,20-Jun,서귀포시,안덕면,문화/레져,9,1466000,18103224.06,2021-07-30
6620,20-Jun,서귀포시,대륜동,문화/레져,2,138000,15152603.23,2021-07-30
6646,20-Jun,서귀포시,동홍동,문화/레져,2,825000,18693958.81,2021-07-30
6789,20-Jun,제주시,도두동,문화/레져,7,1250000,3328705.325,2021-07-30
7135,20-Jul,제주시,용담1동,문화/레져,18,3209000,7575560.87,2021-07-30
7255,20-Jul,제주시,애월읍,문화/레져,2,530000,42137306.63,2021-07-30
7322,20-Jul,제주시,한경면,문화/레져,49,1579500,8043214.501,2021-07-30
7369,20-Jul,제주시,조천읍,문화/레져,232,12161800,24636330.11,2021-07-30
7504,20-Jul,제주시,이도1동,문화/레져,4,101000,12764387.46,2021-07-30
7577,20-Jul,제주시,이호동,문화/레져,5,3100000,5066027.783,2021-07-30
7614,20-Jul,서귀포시,송산동,문화/레져,2,250000,22274058.38,2021-07-30
7663,20-Jul,서귀포시,성산읍,문화/레져,8,2139000,16439227.7,2021-07-30
7710,20-Jul,서귀포시,안덕면,문화/레져,11,980000,18807377.36,2021-07-30
7801,20-Jul,서귀포시,대륜동,문화/레져,3,265000,16285826.4,2021-07-30
7829,20-Jul,서귀포시,동홍동,문화/레져,2,250000,19783916.61,2021-07-30
7839,20-Jul,서귀포시,서홍동,문화/레져,2,751000,6922233.611,2021-07-30
7918,20-Jul,제주시,구좌읍,문화/레져,4,270000,16616148.13,2021-07-30
7975,20-Jul,제주시,도두동,문화/레져,13,3350000,3678348.887,2021-07-30
8178,20-Jul,서귀포시,천지동,문화/레져,2,751000,8838553.596,2021-07-30
8322,20-Aug,제주시,용담1동,문화/레져,27,4599000,7528622.221,2021-07-28
8443,20-Aug,제주시,애월읍,문화/레져,7,1110000,45314311.06,2021-07-28
8508,20-Aug,제주시,한경면,문화/레져,39,924700,8508411.35,2021-07-28
8539,20-Aug,제주시,조천읍,문화/레져,276,13617000,26688211.67,2021-07-28
8692,20-Aug,제주시,이도1동,문화/레져,1,32000,12684075.93,2021-07-28
8746,20-Aug,제주시,이호동,문화/레져,8,5250000,5329818.048,2021-07-28
8848,20-Aug,서귀포시,성산읍,문화/레져,9,973000,18446177.94,2021-07-28
8894,20-Aug,서귀포시,안덕면,문화/레져,26,2570000,21813589.44,2021-07-28
8984,20-Aug,서귀포시,대륜동,문화/레져,13,1249000,17316741.16,2021-07-28
9024,20-Aug,서귀포시,서홍동,문화/레져,3,98000,7145986.881,2021-07-28
9103,20-Aug,제주시,구좌읍,문화/레져,19,1410000,17961278.2,2021-07-28
9152,20-Aug,제주시,도두동,문화/레져,27,3549000,3970765.408,2021-07-28
9358,20-Aug,서귀포시,천지동,문화/레져,3,98000,9329263.719,2021-07-28
9500,20-Sep,제주시,용담1동,문화/레져,18,3420000,7172909.207,2021-07-28
9601,20-Sep,제주시,애월읍,문화/레져,4,730000,40684047.4,2021-07-28
9692,20-Sep,제주시,한경면,문화/레져,45,831400,8168847.951,2021-07-28
9696,20-Sep,제주시,조천읍,문화/레져,127,5990400,22587312.81,2021-07-28
9867,20-Sep,제주시,이도1동,문화/레져,1,44000,11990979.7,2021-07-28
9920,20-Sep,제주시,이호동,문화/레져,2,1000000,4628746.177,2021-07-28
9969,20-Sep,서귀포시,송산동,문화/레져,1,510000,21434539.28,2021-07-28
10018,20-Sep,서귀포시,성산읍,문화/레져,11,1827300,15527094.53,2021-07-28
10064,20-Sep,서귀포시,안덕면,문화/레져,12,965000,19547534.89,2021-07-28
10134,20-Sep,서귀포시,대륜동,문화/레져,1,432000,15338923.1,2021-07-28
10182,20-Sep,서귀포시,동홍동,문화/레져,1,510000,18942949.61,2021-07-28
10191,20-Sep,서귀포시,서홍동,문화/레져,2,1010000,7162951.719,2021-07-28
10322,20-Sep,제주시,도두동,문화/레져,7,1150000,2958102.854,2021-07-28
10526,20-Sep,서귀포시,천지동,문화/레져,2,1010000,8999080.127,2021-07-28
10669,20-Oct,제주시,용담1동,문화/레져,37,7460000,7462088.868,2021-07-28
10770,20-Oct,제주시,애월읍,문화/레져,1,160000,44514781.66,2021-07-28
10851,20-Oct,제주시,한경면,문화/레져,58,894700,8621878.215,2021-07-28
10879,20-Oct,제주시,조천읍,문화/레져,202,10394500,25232483.07,2021-07-28
11035,20-Oct,제주시,이도1동,문화/레져,3,55000,12404917.56,2021-07-28
11089,20-Oct,제주시,이호동,문화/레져,7,4250000,4937965.746,2021-07-28
11138,20-Oct,서귀포시,송산동,문화/레져,1,250000,22589889.7,2021-07-28
11188,20-Oct,서귀포시,성산읍,문화/레져,13,4701700,17089700.33,2021-07-28
11233,20-Oct,서귀포시,안덕면,문화/레져,1,80000,22040017.78,2021-07-28
11351,20-Oct,서귀포시,동홍동,문화/레져,1,250000,19800378.83,2021-07-28
11494,20-Oct,제주시,도두동,문화/레져,1,120000,3450824.111,2021-07-28
11840,20-Nov,제주시,용담1동,문화/레져,24,7171000,7597553.259,2021-07-28
11944,20-Nov,제주시,애월읍,문화/레져,3,640000,45684131.9,2021-07-28
12023,20-Nov,제주시,한경면,문화/레져,45,1158500,8146320.39,2021-07-28
12054,20-Nov,제주시,조천읍,문화/레져,165,9672300,25420558.26,2021-07-28
12260,20-Nov,제주시,이호동,문화/레져,1,900000,4669073.75,2021-07-28
12361,20-Nov,서귀포시,성산읍,문화/레져,6,5615000,17366301.56,2021-07-28
12536,20-Nov,서귀포시,서홍동,문화/레져,1,140000,7422240.674,2021-07-28
12664,20-Nov,제주시,도두동,문화/레져,1,10000,3353461.317,2021-07-28
12870,20-Nov,서귀포시,천지동,문화/레져,1,140000,9469862.881,2021-07-28
13006,20-Dec,제주시,용담1동,문화/레져,25,4389000,7876889.302,2021-07-28
13192,20-Dec,제주시,한경면,문화/레져,52,1287700,8326803.888,2021-07-28
13222,20-Dec,제주시,조천읍,문화/레져,78,3376200,24547403.81,2021-07-28
13526,20-Dec,서귀포시,성산읍,문화/레져,8,1771250,16297889.47,2021-07-28
